10	1520
10	497
10	1012
10	3573
10	3063
10	2552
10	1365
11	3136
12	2634
12	1549
12	1247
12	2319
12	3410
12	3758
12	3254
12	3831
12	1912
12	1243
12	2013
12	1631
13	3819
13	3716
13	2950
13	136
13	649
13	2699
13	1680
13	2321
13	2068
13	3095
13	2584
13	1433
13	3223
13	30
13	3108
13	2849
13	3686
13	2852
13	1317
13	808
13	2863
13	3376
13	3121
13	1330
13	3384
13	2745
13	314
13	2876
13	3136
13	835
13	3396
13	2757
13	584
13	3017
13	1227
13	334
13	1362
13	2003
13	982
13	3897
13	89
13	3034
13	2725
13	2342
13	3176
13	3818
13	2027
13	748
13	1133
13	1518
13	2047
13	1405
13	895
14	513
14	1417
14	394
14	396
14	3347
14	1685
14	2650
14	2206
14	3365
14	2983
14	425
14	2092
14	2093
14	1458
14	1847
14	1343
14	2624
14	2764
14	3150
14	3536
14	1621
14	3543
14	1240
14	473
14	2138
14	2274
14	100
14	1637
14	104
14	3177
14	3961
15	2048
15	3499
15	1452
15	1965
15	3600
15	23
15	2596
15	2598
15	1064
15	556
15	2609
15	1078
15	1592
15	2105
15	61
15	3719
15	98
15	2126
15	3663
15	3256
15	594
15	2137
15	3164
15	1122
15	2667
15	1655
15	2680
15	638
15	3201
15	3179
15	1156
15	135
15	1163
15	3216
15	1189
15	2217
15	2732
15	3760
15	179
15	1204
15	3253
15	2232
15	1724
15	190
15	712
15	2761
15	1738
15	2252
15	2509
15	1232
15	2263
15	730
15	737
15	3810
15	739
15	2284
15	3821
15	750
15	239
15	1265
15	1267
15	1791
15	3841
15	299
15	1289
15	3346
15	3861
15	3204
15	3360
15	805
15	806
15	1832
15	2347
15	2348
15	2350
15	3891
15	2879
15	832
15	834
15	845
15	846
15	847
15	3408
15	3640
15	851
15	1365
15	3926
15	3416
15	1371
15	2908
15	1885
15	3422
15	3473
15	3434
15	3435
15	1388
15	3950
15	1393
15	2419
15	379
15	1917
15	3968
15	1414
15	3976
15	3308
15	3978
15	1424
15	913
15	2963
15	2964
15	1429
15	2454
15	2455
15	3310
15	410
15	3628
15	930
15	1444
15	2986
15	2987
15	940
15	1453
15	3502
15	944
15	2485
15	1976
15	3001
15	1980
15	4031
15	960
15	3011
15	2504
15	973
15	1490
15	3027
15	78
15	3550
15	2527
15	2529
15	994
15	3557
15	3561
15	1517
15	1021
15	3573
15	681
15	2045
15	853
16	3970
16	2411
16	1030
16	1545
16	407
16	525
16	3395
16	1303
16	1432
16	2656
16	1179
16	2629
16	1058
16	3867
16	1828
16	1323
16	3296
16	690
16	1588
16	2057
16	3680
16	2234
16	1595
16	447
16	577
16	2499
16	1605
16	3016
16	1994
16	76
16	3149
16	975
16	82
16	980
16	2647
16	3657
16	1372
16	2490
16	2910
16	3679
16	2441
16	2915
16	2829
16	3433
16	1131
16	492
16	2289
16	3826
16	499
16	3188
16	3189
16	1015
16	2808
16	3577
17	515
17	2821
17	2311
17	1160
17	777
17	3210
17	2187
17	2472
17	1667
17	2840
17	3098
17	3614
17	1826
17	1702
17	3313
17	2344
17	3692
17	1067
17	2352
17	3208
17	3636
17	2999
17	312
17	1210
17	1855
17	3008
17	3266
17	3140
17	3013
17	1862
17	2759
17	840
17	3658
17	3787
17	3667
17	1108
17	1237
17	2134
17	2553
17	3038
17	1759
17	2603
17	3707
17	1934
17	1767
17	3305
17	1772
17	3183
17	2416
17	319
17	3956
17	639
17	765
17	981
18	3548
19	1536
19	7
19	10
19	1548
19	1039
19	3649
19	548
19	2140
19	42
19	3591
19	3123
19	53
19	3127
19	2105
19	1083
19	65
19	2636
19	3662
19	79
19	92
19	1118
19	2670
19	2159
19	2165
19	3192
19	2495
19	1663
19	3717
19	2694
19	1159
19	648
19	3209
19	651
19	3212
19	1168
19	1681
19	3182
19	2716
19	2207
19	1307
19	164
19	166
19	3721
19	2742
19	3255
19	705
19	1221
19	2250
19	3790
19	2257
19	2258
19	221
19	1246
19	735
19	736
19	1762
19	3303
19	232
19	1257
19	1259
19	237
19	3822
19	1266
19	755
19	1268
19	1271
19	3320
19	1785
19	3455
19	1281
19	1836
19	1292
19	3341
19	270
19	2322
19	1811
19	1301
19	795
19	796
19	3872
19	1827
19	1324
19	2864
19	3635
19	2356
19	2270
19	823
19	313
19	3387
19	2954
19	3904
19	1857
19	2443
19	1867
19	2895
19	2385
19	1877
19	3929
19	863
19	1888
19	2402
19	868
19	2934
19	2942
19	2431
19	385
19	386
19	2113
19	1418
19	1419
19	3269
19	2961
19	1944
19	1434
19	3935
19	1955
19	3492
19	1445
19	2982
19	939
19	1966
19	1969
19	3733
19	2997
19	1463
19	1981
19	959
19	3660
19	1482
19	1483
19	3541
19	2006
19	249
19	2522
19	3035
19	2012
19	478
19	2527
19	3494
19	3558
19	2535
19	1007
19	1520
19	497
19	1012
19	3573
19	3063
19	2552
19	2881
19	1365
20	3
20	1797
20	1288
20	137
20	1164
20	1938
20	154
20	2078
20	2309
20	2349
20	3118
20	93
20	48
20	3892
20	1845
20	2953
20	2360
20	2498
20	839
20	1352
20	1356
20	2762
20	332
20	77
20	1997
20	3666
20	211
20	2132
20	2013
20	1764
20	3090
20	3702
20	1783
20	2937
20	766
21	2790
21	2634
21	461
21	80
21	3410
21	2365
21	2542
21	3356
21	2013
22	3584
22	2772
22	530
22	1043
22	538
22	2080
22	603
22	3624
22	1580
22	1581
22	3634
22	2099
22	564
22	1591
22	2620
22	1087
22	1604
22	3654
22	2631
22	1614
22	592
22	1618
22	1625
22	1115
22	4026
22	2145
22	2151
22	3772
22	3690
22	1042
22	1135
22	2689
22	132
22	652
22	663
22	665
22	2586
22	1694
22	671
22	161
22	678
22	2727
22	3753
22	682
22	1202
22	1716
22	188
22	194
22	1736
22	714
22	2251
22	1742
22	3280
22	212
22	3278
22	2262
22	1751
22	3289
22	2783
22	3735
22	464
22	3877
22	3451
22	233
22	1771
22	1776
22	2004
22	762
22	2300
22	3325
22	254
22	3844
22	1287
22	1068
22	1803
22	3349
22	3801
22	1304
22	1306
22	2843
22	1823
22	1825
22	291
22	293
22	3366
22	3887
22	305
22	820
22	3894
22	1335
22	3124
22	3899
22	1340
22	3979
22	3398
22	3250
22	3400
22	329
22	331
22	3404
22	3864
22	336
22	3921
22	3811
22	852
22	2391
22	3417
22	3418
22	2910
22	2911
22	354
22	1892
22	2917
22	3943
22	360
22	361
22	2925
22	3951
22	373
22	3388
22	888
22	1915
22	2188
22	2946
22	388
22	3973
22	2439
22	2809
22	3472
22	1943
22	921
22	3485
22	3486
22	240
22	2469
22	3498
22	942
22	4018
22	948
22	3513
22	3002
22	3005
22	958
22	3061
22	3009
22	1987
22	3745
22	968
22	1487
22	2000
22	1492
22	1273
22	3647
22	3547
22	3548
22	3037
22	2981
22	1509
22	2540
22	3923
22	3060
22	3065
23	2048
23	3499
23	516
23	1452
23	2574
23	15
23	3600
23	2596
23	2085
23	2598
23	1064
23	556
23	2609
23	2100
23	1078
23	1592
23	2105
23	61
23	2113
23	2632
23	3719
23	98
23	2126
23	3663
23	3256
23	594
23	1109
23	3001
23	2137
23	3164
23	1122
23	2667
23	1655
23	3196
23	638
23	2688
23	3201
23	3179
23	1156
23	135
23	1965
23	1163
23	3216
23	1172
23	1189
23	2217
23	170
23	2732
23	3760
23	2737
23	179
23	1204
23	3253
23	2761
23	2232
23	1724
23	190
23	712
23	1737
23	202
23	2252
23	2509
23	1232
23	3793
23	3284
23	2263
23	730
23	3810
23	739
23	3821
23	750
23	239
23	1267
23	1791
23	3841
23	2347
23	2308
23	3346
23	3348
23	3861
23	3204
23	806
23	1832
23	299
23	2350
23	3891
23	832
23	834
23	1348
23	847
23	3408
23	3640
23	851
23	1365
23	3926
23	3416
23	1371
23	2908
23	1885
23	3422
23	3473
23	2408
23	3434
23	3435
23	1388
23	3950
23	2419
23	3960
23	889
23	379
23	1917
23	2943
23	3968
23	1414
23	3976
23	3978
23	1005
23	1424
23	913
23	2963
23	2964
23	1429
23	2454
23	410
23	3628
23	1440
23	930
23	1444
23	2986
23	940
23	1453
23	3502
23	944
23	2485
23	1465
23	1980
23	4031
23	960
23	3011
23	2504
23	973
23	1490
23	3027
23	78
23	3550
23	2527
23	2529
23	3557
23	3561
23	1517
23	3573
23	853
24	3713
24	838
24	2470
24	2638
24	2063
24	1557
25	3393
25	3218
25	3301
25	2021
25	2312
25	365
25	3992
25	2034
25	4019
25	2581
25	3542
25	1912
25	3702
25	3356
25	1502
25	3103
26	3136
26	3495
26	3335
26	621
27	2243
27	2822
27	2439
27	1896
27	2825
27	4012
27	3823
27	2865
27	3811
27	3113
27	1206
27	376
27	3453
27	2910
28	9
28	3595
28	2833
28	2718
28	1349
28	2337
28	171
28	688
28	3912
28	2492
28	3262
28	310
28	1096
28	1739
28	2516
28	2910
28	3684
28	3696
28	3697
28	247
28	1018
28	1147
29	2721
29	99
29	3050
29	77
30	3136
30	2027
30	1227
30	13
30	1680
30	314
30	3834
31	2910
32	370
33	3136
33	1217
33	3335
33	1319
33	136
33	971
33	2305
33	335
33	1680
33	808
33	982
33	3223
33	3620
33	1873
33	2321
34	2997
34	385
34	130
34	3717
34	2694
34	7
34	10
34	651
34	1548
34	3341
34	1039
34	2961
34	2322
34	1811
34	1301
34	1944
34	2969
34	1307
34	926
34	2207
34	2864
34	2341
34	2982
34	3255
34	3573
34	1324
34	1453
34	1969
34	3635
34	2495
34	2742
34	1463
34	313
34	2942
34	2954
34	2881
34	67
34	836
34	2934
34	1222
34	3591
34	2250
34	3127
34	1281
34	3662
34	2895
34	1365
34	548
34	2012
34	1885
34	2270
34	3935
34	3553
34	3300
34	3814
34	2535
34	3182
34	497
34	755
34	1012
34	2165
34	2678
34	1271
34	2682
34	1275
34	1419
34	1918
34	3455
35	3375
35	905
35	842
35	1678
35	3165
35	3569
35	3326
35	2555
35	2430
35	2911
36	1113
37	1184
37	2497
37	1125
37	1129
37	362
37	2956
37	882
37	1582
37	527
37	3633
37	178
37	2806
37	3480
37	1743
37	1213
37	3685
38	3713
38	2573
38	1807
38	2836
38	415
38	3293
38	1093
38	88
38	2909
38	702
38	1639
38	3306
38	3563
38	3312
38	62
38	3703
39	3136
39	3659
39	3897
40	3457
40	1033
40	779
40	2575
40	153
40	1691
40	3102
40	159
40	3488
40	676
40	677
40	3751
40	2695
40	46
40	2013
40	1076
40	2569
40	3871
40	2751
40	1471
40	1858
40	3083
40	837
40	2119
40	2506
40	590
40	591
40	466
40	2906
40	220
40	1530
40	990
40	1891
40	3172
40	2026
40	236
40	3410
40	3058
40	2422
40	1656
40	1401
40	1146
40	2043
41	2704
42	1536
42	517
42	7
42	10
42	1548
42	1039
42	19
42	3649
42	548
42	2140
42	3591
42	3933
42	2608
42	3123
42	53
42	3127
42	1083
42	2621
42	65
42	2636
42	3662
42	79
42	599
42	92
42	1118
42	2670
42	2159
42	2165
42	3192
42	3193
42	2682
42	2495
42	1663
42	2688
42	3717
42	2694
42	1159
42	648
42	3209
42	3212
42	1168
42	1681
42	2716
42	2207
42	1307
42	164
42	166
42	3721
42	689
42	2742
42	3255
42	705
42	3779
42	1221
42	2250
42	3275
42	3790
42	2257
42	2258
42	3363
42	3798
42	2267
42	221
42	1246
42	735
42	736
42	1762
42	3300
42	3814
42	232
42	1257
42	1259
42	3822
42	1266
42	755
42	1268
42	2942
42	1271
42	3320
42	1785
42	3455
42	1281
42	1836
42	1292
42	2317
42	270
42	2322
42	1811
42	1301
42	795
42	796
42	2335
42	3872
42	1827
42	1324
42	2864
42	3635
42	2356
42	2270
42	823
42	824
42	313
42	3387
42	2954
42	318
42	3904
42	1857
42	2370
42	1419
42	1867
42	2895
42	3920
42	2385
42	1877
42	3929
42	3421
42	863
42	2402
42	868
42	1382
42	2934
42	1918
42	2431
42	386
42	899
42	2113
42	1418
42	1931
42	2961
42	1944
42	2969
42	1434
42	926
42	3935
42	1955
42	3492
42	1445
42	2982
42	939
42	1453
42	1966
42	1969
42	947
42	3733
42	2997
42	1463
42	1981
42	959
42	3341
42	3660
42	1482
42	1483
42	3541
42	2006
42	249
42	2522
42	3035
42	478
42	3553
42	3555
42	3494
42	3558
42	2535
42	3054
42	1007
42	1520
42	497
42	1012
42	3573
42	3063
42	2552
42	2881
42	1365
43	1458
43	3949
43	1208
43	2201
43	2749
44	513
44	2051
44	1796
44	641
44	1417
44	3150
44	344
44	3347
44	1927
44	1685
44	2916
44	1435
44	2650
44	2206
44	1313
44	418
44	3365
44	2983
44	425
44	2092
44	2093
44	3503
44	304
44	1458
44	3358
44	438
44	185
44	1343
44	579
44	2294
44	198
44	3403
44	2764
44	2722
44	3536
44	1107
44	3796
44	1621
44	1238
44	3543
44	1240
44	473
44	2138
44	2274
44	3963
44	100
44	1637
44	2918
44	104
44	2922
44	879
44	246
44	3044
44	3199
44	511
45	3713
45	3842
45	1416
45	2958
45	2456
45	1056
45	2672
45	3763
45	1077
45	63
45	1989
45	1613
45	3681
45	3437
45	3312
45	3827
45	2551
45	2429
45	2559
46	1530
46	258
46	3203
46	1413
46	519
46	2056
46	2569
46	779
46	2575
46	3457
46	3139
46	3350
46	3737
46	153
46	3738
46	1691
46	2078
46	159
46	3488
46	676
46	3751
46	40
46	2695
46	2034
46	1076
46	3102
46	441
46	2751
46	3058
46	1858
46	3083
46	2885
46	839
46	1352
46	1356
46	332
46	466
46	1891
46	220
46	1146
46	99
46	3172
46	2021
46	2437
46	2026
46	2795
46	236
46	3181
46	622
46	3197
46	1906
46	2422
46	1401
46	122
46	891
46	2538
47	2910
48	1408
48	3457
48	1282
48	3
48	1797
48	519
48	2056
48	137
48	3393
48	1938
48	2195
48	20
48	3758
48	154
48	2075
48	3871
48	2721
48	934
48	2452
48	2349
48	3118
48	2013
48	1033
48	183
48	2762
48	449
48	2123
48	332
48	3361
48	1912
48	211
48	340
48	2937
48	2905
48	1756
48	93
48	2400
48	1764
48	622
48	2543
48	2953
48	2422
48	1783
48	1656
48	2132
48	3965
49	2910
50	3713
50	2756
50	838
51	99
51	3419
51	3336
51	2013
51	1451
51	2707
51	2229
51	1014
51	1209
51	3290
51	2543
51	1756
51	93
51	990
52	2819
52	773
52	390
52	520
52	3160
52	3343
52	1431
52	1308
52	933
52	1835
52	3374
52	3504
52	2102
52	3767
52	1464
52	1336
52	3521
52	324
52	583
52	1868
52	1230
52	465
52	2899
52	1626
52	219
52	2658
52	3345
52	363
52	2799
52	2802
52	2804
52	1909
52	3064
52	1095
52	3067
52	3324
52	3838
53	1536
53	517
53	7
53	10
53	1548
53	1039
53	19
53	3649
53	3721
53	3905
53	548
53	2140
53	42
53	3591
53	3933
53	2608
53	3123
53	2105
53	1083
53	1034
53	65
53	67
53	1097
53	3660
53	3662
53	79
53	3154
53	92
53	1118
53	2670
53	1647
53	2067
53	2165
53	3192
53	2682
53	2495
53	2688
53	130
53	3717
53	2694
53	1159
53	648
53	3209
53	651
53	3212
53	1168
53	1681
53	147
53	3182
53	2159
53	2443
53	2207
53	162
53	1307
53	164
53	166
53	2220
53	689
53	1715
53	2742
53	3255
53	705
53	3779
53	1221
53	1222
53	2250
53	3275
53	718
53	2257
53	2258
53	3363
53	3798
53	2267
53	221
53	1246
53	735
53	736
53	1762
53	3300
53	3814
53	3303
53	232
53	1259
53	237
53	3822
53	1266
53	755
53	1268
53	2942
53	1271
53	249
53	1281
53	1836
53	1292
53	2317
53	1811
53	788
53	795
53	796
53	2335
53	3872
53	1827
53	1324
53	2781
53	2864
53	3635
53	2356
53	2270
53	823
53	824
53	313
53	3387
53	2954
53	318
53	3904
53	1857
53	2370
53	1931
53	836
53	1355
53	2895
53	2385
53	3455
53	1365
53	3929
53	3596
53	3421
53	863
53	2402
53	868
53	1382
53	2621
53	2934
53	1918
53	2431
53	386
53	899
53	2113
53	1419
53	3269
53	2961
53	1944
53	2969
53	926
53	3935
53	1955
53	3492
53	1445
53	2982
53	2716
53	939
53	1453
53	1966
53	1969
53	3733
53	2997
53	1463
53	959
53	1867
53	3341
53	1482
53	1483
53	3541
53	2006
53	1785
53	1497
53	2522
53	3035
53	2012
53	478
53	3553
53	3555
53	3494
53	3558
53	2535
53	3054
53	1007
53	1520
53	497
53	1012
53	3573
53	3063
53	2552
53	2881
53	1877
54	2624
54	2976
54	3750
54	1927
54	2440
54	3274
54	2983
54	849
54	1458
54	3862
54	2465
54	473
54	2204
54	3786
55	3853
55	773
55	1800
55	3469
55	400
55	2705
55	3220
55	1431
55	3869
55	2082
55	426
55	1835
55	3374
55	2866
55	826
55	2108
55	2877
55	3135
55	1090
55	1476
55	2891
55	1570
55	3277
55	2899
55	857
55	3791
55	3345
55	1523
55	3324
55	1535
56	3319
57	2528
57	2983
57	1963
57	3279
57	2648
57	351
58	2820
58	581
58	582
58	3754
58	2088
58	3084
58	2762
58	332
58	1841
58	1906
58	1310
58	3737
58	2013
58	1278
58	2773
59	3170
59	1987
59	2948
59	1925
59	1713
59	812
59	558
59	1999
59	2768
59	1297
59	498
59	2851
59	2286
59	278
59	1849
59	2910
59	2175
60	3459
60	2309
60	1288
60	1938
60	1171
60	284
60	1568
60	934
60	2972
60	3758
60	1586
60	183
60	1082
60	2236
60	1845
60	2498
60	3153
60	2019
60	2013
60	2654
60	1247
60	1891
60	1124
60	622
60	1907
60	891
61	2048
61	516
61	15
61	3600
61	23
61	1064
61	3628
61	2609
61	3422
61	1078
61	3640
61	2105
61	2485
61	98
61	2126
61	81
61	594
61	2137
61	3168
61	2667
61	1655
61	2680
61	1453
61	1984
61	1156
61	3719
61	1163
61	3216
61	3224
61	1189
61	2217
61	3760
61	179
61	1204
61	3253
61	2232
61	1724
61	712
61	2761
61	1738
61	2252
61	973
61	3793
61	730
61	737
61	2284
61	3821
61	750
61	1791
61	3841
61	2308
61	3201
61	1289
61	2318
61	3346
61	3204
61	3360
61	806
61	2347
61	2348
61	3891
61	2873
61	3978
61	832
61	834
61	846
61	847
61	3408
61	851
61	853
61	3926
61	3416
61	1371
61	2908
61	1885
61	862
61	3434
61	3435
61	1388
61	3950
61	2419
61	3959
61	3960
61	379
61	1917
61	2943
61	1414
61	3976
61	3466
61	1424
61	2451
61	3310
61	2455
61	410
61	2963
61	930
61	2986
61	3499
61	1452
61	1965
61	1456
61	949
61	1976
61	1465
61	960
61	1478
61	2504
61	2509
61	1490
61	3027
61	989
61	3557
61	3561
61	1021
61	681
61	3256
61	2045
61	1365
62	3713
62	1923
62	2310
62	2442
62	2573
62	1807
62	2836
62	2841
62	283
62	3109
62	38
62	3241
62	702
62	1729
62	2627
62	588
62	3293
62	986
62	2735
62	1639
62	744
62	3312
62	2290
62	884
62	3703
62	2559
63	3448
63	1060
63	3032
63	744
63	3703
63	45
63	2958
63	3437
63	1616
63	3763
63	2836
63	3681
63	3713
63	2429
64	704
64	3563
64	3713
64	2571
64	1807
64	2448
64	2841
64	283
64	1820
64	3109
64	1063
64	3241
64	1711
64	3761
64	2235
64	320
64	1098
64	1613
64	2573
64	3029
64	3030
64	2007
64	88
64	2909
64	482
64	1126
64	1639
64	2599
64	1137
64	2290
64	884
64	2551
64	3175
65	1536
65	7
65	1548
65	1039
65	19
65	92
65	42
65	3591
65	3933
65	2608
65	3123
65	53
65	3127
65	3935
65	2621
65	2113
65	67
65	3660
65	3154
65	1109
65	1118
65	2670
65	2165
65	3192
65	2495
65	1663
65	130
65	2694
65	1159
65	3721
65	651
65	3212
65	1168
65	1681
65	147
65	3182
65	2716
65	2207
65	1307
65	164
65	166
65	2220
65	689
65	1715
65	2742
65	3255
65	3779
65	1221
65	1222
65	2250
65	3275
65	2257
65	2258
65	3363
65	3798
65	1246
65	735
65	736
65	1762
65	3300
65	232
65	1259
65	3822
65	1266
65	755
65	2942
65	3320
65	1785
65	1275
65	1281
65	1836
65	1292
65	3341
65	270
65	2322
65	1811
65	795
65	2335
65	3872
65	1827
65	2341
65	1324
65	2864
65	2356
65	824
65	313
65	3387
65	3904
65	2881
65	2370
65	1355
65	2895
65	3920
65	3455
65	1877
65	3421
65	863
65	2402
65	868
65	2934
65	1918
65	2431
65	385
65	386
65	899
65	3649
65	1418
65	1419
65	3269
65	2961
65	1944
65	2969
65	1434
65	926
65	1955
65	1445
65	2982
65	1966
65	947
65	2997
65	1463
65	1981
65	959
65	1482
65	1483
65	3541
65	2006
65	249
65	1497
65	2522
65	2012
65	478
65	3553
65	3555
65	3494
65	3558
65	3054
65	1007
65	1520
65	497
65	3573
65	3063
65	2552
65	1365
66	3136
66	2699
66	136
66	1518
66	808
66	2579
66	2613
66	378
67	7
67	1548
67	1039
67	34
67	3591
67	3635
67	53
67	65
67	3660
67	2140
67	1118
67	3182
67	2159
67	2165
67	3193
67	959
67	1663
67	130
67	1681
67	2207
67	162
67	164
67	166
67	689
67	2742
67	3255
67	1222
67	2250
67	3814
67	232
67	3822
67	1918
67	249
67	1275
67	1281
67	1292
67	2317
67	2322
67	1301
67	1307
67	796
67	2341
67	3123
67	2356
67	824
67	2954
67	3904
67	2881
67	2443
67	1355
67	2895
67	1877
67	3935
67	2402
67	2934
67	2942
67	385
67	1857
67	1418
67	1419
67	2961
67	2969
67	1955
67	3492
67	2982
67	1453
67	1969
67	947
67	1981
67	2495
67	1482
67	1483
67	3541
67	2006
67	1444
67	2012
67	478
67	3553
67	2113
67	2535
67	3063
67	1365
68	1669
68	271
68	409
68	3874
68	3240
68	813
68	945
68	2256
68	1365
68	87
68	2394
68	3931
68	2927
68	117
68	1913
68	3195
69	460
69	3119
69	2578
69	1176
69	1594
69	2910
70	384
70	2816
70	131
70	4037
70	3650
70	1545
70	778
70	2988
70	525
70	1167
70	2576
70	1810
70	1475
70	532
70	2094
70	407
70	2973
70	537
70	3354
70	1179
70	2692
70	1605
70	4000
70	2544
70	1447
70	1835
70	172
70	1540
70	2738
70	1459
70	2073
70	3764
70	3900
70	3190
70	962
70	1347
70	965
70	2713
70	1353
70	1994
70	2935
70	975
70	2896
70	2386
70	2387
70	2910
70	3475
70	3725
70	1378
70	2829
70	2405
70	2666
70	2411
70	3565
70	2158
70	1392
70	881
70	1395
70	1526
70	1015
70	3577
70	2427
71	704
71	3713
71	2571
71	2573
71	2841
71	415
71	3109
71	1063
71	1711
71	2235
71	1989
71	2909
71	3703
71	588
71	1613
71	3029
71	2007
71	986
71	2735
71	1639
71	744
71	3306
71	2599
71	3437
71	3312
71	2290
71	3390
72	3440
72	73
72	2081
73	72
73	2081
73	1554
73	3440
74	1473
74	3683
74	710
74	2983
74	2079
74	3916
74	2316
74	2239
74	3229
74	3187
74	1780
74	886
74	3287
74	1624
74	1116
74	575
75	2179
75	772
75	296
75	2960
75	2904
75	850
75	789
75	2104
75	452
75	1500
75	2013
75	2174
76	3947
76	3077
76	1290
76	2829
76	16
76	149
76	407
76	1560
76	3867
76	2629
76	1828
76	2988
76	814
